This document was created from the <<characters>> element in the source file S10160.xml
	Begin ISAtab output:
 == Output of Study.xsl: ==
"Source Name"	"Characteristics[OTU name]"	"Row OTU id"	"Term Source REF"	"Term Access Number"	"Sample Name"	"Characters OTUs Group id"	"Number of Taxa in Sample Matrix"	"Number of Characters in Sample Matrix"	"Character Matrix Type"	
"Row221232"	"Trionyx triunguis"	"Tl241251"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221233"	"Geochelone sulcata"	"Tl242366"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221234"	"Testudo horsfieldii"	"Tl241296"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221235"	"Testudo kleinmanni"	"Tl241286"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221236"	"Testudo marginata"	"Tl242382"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221237"	"Pelodiscus sinensis"	"Tl241219"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221238"	"Homopus solus"	"Tl242304"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221239"	"Sternotherus odoratus"	"Tl241223"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221240"	"Kinosternon baurii"	"Tl241207"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221241"	"Kinosternon flavescens"	"Tl241284"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221242"	"Kinosternon subrubrum"	"Tl242314"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221243"	"Astrochelys yniphora"	"Tl241260"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221244"	"Terrapene carolina"	"Tl241274"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221245"	"Terrapene coahuila"	"Tl241258"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221246"	"Terrapene nelsoni"	"Tl242360"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221247"	"Deirochelys reticularia"	"Tl241283"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221248"	"Dogania subplana"	"Tl241247"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221249"	"Amyda cartilaginea"	"Tl241273"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221250"	"Palea steindachneri"	"Tl241214"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221251"	"Macrochelys temminckii"	"Tl241264"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221252"	"Dipsochelys dussumieri"	"Tl241297"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221253"	"Psammobates pardalis"	"Tl241265"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221254"	"Pelochelys bibroni"	"Tl241302"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221255"	"Pelochelys cantorii"	"Tl241276"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221256"	"Chitra indica"	"Tl241256"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221257"	"Chitra chitra"	"Tl241210"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221258"	"Peltocephalus dumerilianus"	"Tl241298"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221259"	"Dipsochelys hololissa"	"Tl241244"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221260"	"Dipsochelys arnoldi"	"Tl241204"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221261"	"Cuora trifasciata"	"Tl241199"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221262"	"Cuora pani"	"Tl241234"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221263"	"Cuora yunnanensis"	"Tl242343"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221264"	"Mauremys japonica"	"Tl241301"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221265"	"Mauremys leprosa"	"Tl242328"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221266"	"Dipsochelys grandidieri"	"Tl242384"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221267"	"Cylindraspis inepta"	"Tl242349"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221268"	"Cylindraspis indica"	"Tl242374"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221269"	"Cylindraspis peltastes"	"Tl242312"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221270"	"Cylindraspis vosmaeri"	"Tl242318"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221271"	"Geochelone elegans"	"Tl241293"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221272"	"Batagur baska"	"Tl241267"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221273"	"Mauremys caspica"	"Tl241195"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221274"	"Mauremys rivulata"	"Tl242344"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221275"	"Chelonoidis denticulata"	"Tl241222"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221276"	"Sacalia bealei"	"Tl242371"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221277"	"Hardella thurjii"	"Tl242329"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221278"	"Cuora zhoui"	"Tl241209"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221279"	"Notochelys platynota"	"Tl241203"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221280"	"Geoemyda japonica"	"Tl242362"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221281"	"Mauremys annamensis"	"Tl241308"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221282"	"Cuora flavomarginata"	"Tl241279"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221283"	"Cuora galbinifrons"	"Tl241239"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221284"	"Trachemys stejnegeri"	"Tl241225"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221285"	"Nilssonia formosa"	"Tl241236"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221286"	"Rafetus euphraticus"	"Tl241238"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221287"	"Chitra vandijki"	"Tl241233"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221288"	"Cycloderma frenatum"	"Tl241231"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221289"	"Cycloderma aubryi"	"Tl241196"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221290"	"Lissemys scutata"	"Tl241259"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221291"	"Cyclanorbis senegalensis"	"Tl241282"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221292"	"Cyclanorbis elegans"	"Tl241292"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221293"	"Podocnemis unifilis"	"Tl241211"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221294"	"Phrynops williamsi"	"Tl242342"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221295"	"Acanthochelys radiolata"	"Tl242356"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221296"	"Acanthochelys spixii"	"Tl242325"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221297"	"Cuora mccordi"	"Tl241291"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221298"	"Emydura subglobosa"	"Tl241243"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221299"	"Cyclemys shanensis"	"Tl242339"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221300"	"Kinixys erosa"	"Tl241208"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221301"	"Indotestudo forstenii"	"Tl242316"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221302"	"Manouria emys"	"Tl242368"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221303"	"Mauremys reevesii"	"Tl241212"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221304"	"Heosemys annandalii"	"Tl241200"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221305"	"Cuora mouhotii"	"Tl241252"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221306"	"Heosemys depressa"	"Tl242355"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221307"	"Mauremys sinensis"	"Tl241213"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221308"	"Cyclemys atripons"	"Tl242345"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221309"	"Indotestudo travancorica"	"Tl241227"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221310"	"Geoclemys hamiltonii"	"Tl242378"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221311"	"Rhinoclemmys melanosterna"	"Tl241192"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221312"	"Rhinoclemmys punctularia"	"Tl242350"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221313"	"Rhinoclemmys pulcherrima"	"Tl242358"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221314"	"Rhinoclemmys funerea"	"Tl242373"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221315"	"Rhinoclemmys diademata"	"Tl242310"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221316"	"Rhinoclemmys annulata"	"Tl242334"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221317"	"Rhinoclemmys rubida"	"Tl242301"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221318"	"Pseudemys concinna"	"Tl241235"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221319"	"Eretmochelys imbricata"	"Tl242338"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221320"	"Lepidochelys olivacea"	"Tl242357"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221321"	"Dermochelys coriacea"	"Tl241261"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221322"	"Homopus signatus"	"Tl241309"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221323"	"Homopus boulengeri"	"Tl241287"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221324"	"Homopus femoralis"	"Tl242340"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221325"	"Chersina angulata"	"Tl242341"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221326"	"Gopherus flavomarginatus"	"Tl242383"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221327"	"Kinixys belliana"	"Tl242364"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221328"	"Kinixys homeana"	"Tl242381"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221329"	"Malacochersus tornieri"	"Tl241198"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221330"	"Psammobates geometricus"	"Tl242379"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221331"	"Psammobates tentorius"	"Tl242331"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221332"	"Geochelone platynota"	"Tl241248"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221333"	"Psammobates oculifer"	"Tl242326"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221334"	"Kinixys spekii"	"Tl242305"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221335"	"Kinixys natalensis"	"Tl242361"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221336"	"Pseudemys nelsoni"	"Tl241300"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221337"	"Siebenrockiella leytensis"	"Tl242311"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221338"	"Pelusios gabonensis"	"Tl241189"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221339"	"Emys trinacris"	"Tl241266"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221340"	"Glyptemys insculpta"	"Tl241250"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221341"	"Glyptemys muhlenbergii"	"Tl241191"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221342"	"Graptemys barbouri"	"Tl242323"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221343"	"Graptemys caglei"	"Tl241305"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221344"	"Graptemys ernsti"	"Tl242330"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221345"	"Graptemys flavimaculata"	"Tl242335"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221346"	"Graptemys gibbonsi"	"Tl242369"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221347"	"Graptemys nigrinoda"	"Tl242324"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221348"	"Graptemys oculifera"	"Tl242320"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221349"	"Graptemys ouachitensis"	"Tl241241"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221350"	"Graptemys pseudogeographica"	"Tl241253"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221351"	"Graptemys pulchra"	"Tl242359"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221352"	"Graptemys versa"	"Tl242354"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221353"	"Trachemys scripta"	"Tl241228"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221354"	"Pangshura tecta"	"Tl242313"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221355"	"Nilssonia hurum"	"Tl241270"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221356"	"Sternotherus minor"	"Tl242363"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221357"	"Rhinoclemmys nasuta"	"Tl242365"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221358"	"Gopherus agassizii"	"Tl242317"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221359"	"Gopherus polyphemus"	"Tl242327"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221360"	"Rhinoclemmys areolata"	"Tl242337"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221361"	"Mauremys nigricans"	"Tl242333"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221362"	"Chelus fimbriata"	"Tl241182"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221363"	"Podocnemis lewyana"	"Tl242309"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221364"	"Emys marmorata"	"Tl241278"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221365"	"Acanthochelys pallidipectoris"	"Tl241249"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221366"	"Carettochelys insculpta"	"Tl241295"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221367"	"Chelodina longicollis"	"Tl241218"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221368"	"Chelodina oblonga"	"Tl241229"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221369"	"Chelodina rugosa"	"Tl241269"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221370"	"Elseya dentata"	"Tl241275"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221371"	"Elseya latisternum"	"Tl241288"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221372"	"Phrynops geoffroanus"	"Tl241187"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221373"	"Platemys platycephala"	"Tl242353"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221374"	"Podocnemis expansa"	"Tl241183"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221375"	"Pseudemydura umbrina"	"Tl242303"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221376"	"Erymnochelys madagascariensis"	"Tl241299"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221377"	"Pelomedusa subrufa"	"Tl241230"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221378"	"Pelusios sinuatus"	"Tl242322"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221379"	"Rheodytes leukops"	"Tl241263"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221380"	"Elusor macrurus"	"Tl241277"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221381"	"Pangshura smithii"	"Tl241268"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221382"	"Mesoclemmys hogei"	"Tl242352"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221383"	"Chelonoidis carbonaria"	"Tl241226"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221384"	"Apalone spinifera"	"Tl241184"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221385"	"Pelusios williamsi"	"Tl241205"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221386"	"Staurotypus triporcatus"	"Tl241303"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221387"	"Lissemys punctata"	"Tl241242"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221388"	"Platysternon megacephalum"	"Tl242308"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221389"	"Heosemys spinosa"	"Tl241224"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221390"	"Dermatemys mawii"	"Tl241232"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221391"	"Mesoclemmys nasuta"	"Tl241190"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221392"	"Emys blandingii"	"Tl241186"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221393"	"Batagur kachuga"	"Tl242351"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221394"	"Trachemys taylori"	"Tl241237"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221395"	"Hydromedusa tectifera"	"Tl241201"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221396"	"Astrochelys radiata"	"Tl241290"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221397"	"Pyxis planicauda"	"Tl241306"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221398"	"Pyxis arachnoides"	"Tl241202"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221399"	"Natator depressus"	"Tl242306"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221400"	"Pangshura tentoria"	"Tl242372"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221401"	"Mesoclemmys gibba"	"Tl241188"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221402"	"Cuora aurocapitata"	"Tl241221"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221403"	"Batagur borneoensis"	"Tl241272"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221404"	"Cuora amboinensis"	"Tl241194"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221405"	"Heosemys grandis"	"Tl241281"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221406"	"Siebenrockiella crassicollis"	"Tl241307"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221407"	"Cyclemys dentata"	"Tl241217"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221408"	"Indotestudo elongata"	"Tl241185"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221409"	"Malayemys subtrijuga"	"Tl241257"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221410"	"Manouria impressa"	"Tl242348"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221411"	"Mauremys mutica"	"Tl241197"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221412"	"Morenia ocellata"	"Tl242347"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221413"	"Orlitia borneensis"	"Tl241280"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221414"	"Sacalia quadriocellata"	"Tl241271"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221415"	"Geoemyda spengleri"	"Tl242315"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221416"	"Melanochelys trijuga"	"Tl242370"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221417"	"Gopherus berlandieri"	"Tl242376"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221418"	"Emys orbicularis"	"Tl241193"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221419"	"Chelonoidis chilensis"	"Tl242367"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221420"	"Batagur trivittata"	"Tl242319"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221421"	"Batagur dhongoka"	"Tl241240"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221422"	"Phrynops hilarii"	"Tl242336"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221423"	"Caretta caretta"	"Tl242307"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221424"	"Chelonia mydas"	"Tl241289"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221425"	"Lepidochelys kempii"	"Tl242321"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221426"	"Chelydra serpentina"	"Tl241285"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221427"	"Chrysemys picta"	"Tl241220"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221428"	"Graptemys geographica"	"Tl241255"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221429"	"Malaclemys terrapin"	"Tl241216"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221430"	"Clemmys guttata"	"Tl241215"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221431"	"Terrapene ornata"	"Tl241304"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221432"	"Chelonoidis nigra"	"Tl242375"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221433"	"Testudo graeca"	"Tl242385"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221434"	"Testudo hermanni"	"Tl241246"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221435"	"Pelusios subniger"	"Tl241254"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221436"	"Homopus areolatus"	"Tl242377"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221437"	"Elseya georgesi"	"Tl242380"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221438"	"Elseya purvisi"	"Tl242302"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221439"	"Emydura macquarii"	"Tl242346"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221440"	"Nilssonia gangetica"	"Tl241206"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221441"	"Pseudemys peninsularis"	"Tl241262"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row221442"	"Pelodiscus axenaria"	"Tl242332"	""	""	"M4677"	"Tls14930"	"213"	"3406"	"DNA"	
"Row213933"	"Apalone ferox"	"Tl241245"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213934"	"Apalone mutica"	"Tl241294"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213935"	"Trionyx triunguis"	"Tl241251"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213936"	"Geochelone sulcata"	"Tl242366"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213937"	"Testudo horsfieldii"	"Tl241296"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213938"	"Testudo kleinmanni"	"Tl241286"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213939"	"Testudo marginata"	"Tl242382"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213940"	"Pelodiscus sinensis"	"Tl241219"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213941"	"Homopus solus"	"Tl242304"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213942"	"Sternotherus odoratus"	"Tl241223"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213943"	"Kinosternon baurii"	"Tl241207"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213944"	"Kinosternon flavescens"	"Tl241284"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213945"	"Kinosternon subrubrum"	"Tl242314"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213946"	"Astrochelys yniphora"	"Tl241260"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
